"chr"	"start"	"end"	"width"	"strand"	"Length"	"ensemblID"	"EntrezID"	"Symbol"	"meanExprs"	"logFC"	"t"	"P.Value"	"adj.P.Val"	"gene_description"	"associated_phenotypes"
"9"	111083745	111158193	74449	"+"	6266	"ENSRNOG00000014876"	"316737"	"Lpin2"	19.5495041789249	0.37057019264178	6.50595776193865	9.71506834692049e-06	0.00253624003031793	"lipin 2 [Source:RGD Symbol;Acc:1304588]"	"Intellectual Disability; Chediak-Higashi syndrome; Holoprosencephaly 4; psoriasis; chromosome 18p deletion syndrome; facioscapulohumeral muscular dystrophy 2; genetic disease; hypertrophic cardiomyopathy; Majeed Syndrome; Neurodevelopmental Disorders"
"8"	64083380	64121900	38521	"+"	4311	"ENSRNOG00000008424"	"171435"	"Aagab"	12.197795940556	0.342387121251536	6.50614186486794	9.71195255309227e-06	0.00253624003031793	"alpha- and gamma-adaptin binding protein [Source:RGD Symbol;Acc:621601]"	"neuronal ceroid lipofuscinosis; palmoplantar keratosis; Bloom Syndrome; genetic disease; thoracic aortic aneurysm; colorectal cancer"
"14"	34873820	34889265	15446	"+"	3045	"ENSRNOG00000002196"	"100361733"	"Ociad2"	13.2942264706187	0.511042588495573	6.46126389536963	1.05032815374009e-05	0.00261923623771484	"OCIA domain containing 2 [Source:RGD Symbol;Acc:2319541]"	"genetic disease"
"1"	202786627	202817587	30961	"+"	2845	"ENSRNOG00000020660"	"29271"	"Cfl1"	132.576802676011	0.342912362825566	6.46690394866374	1.04002341435637e-05	0.00261923623771484	"cofilin 1 [Source:RGD Symbol;Acc:69285]"	"esophagus squamous cell carcinoma; glycogen storage disease V; Bardet-Biedl Syndrome; Aicardi-Goutieres Syndrome 3; Optic Nerve Injuries; Neoplasm Metastasis; Intellectual Disability; Muscular Atrophy; Nephrotic Syndrome; Ureteral Obstruction; Cocaine-Related Disorders; Hyperalgesia; Myocardial Infarction; Recurrent Infections, with Encephalopathy, Hepatic Dysfunction, and Cardiovascular Malformations; gallbladder carcinoma; Diabetic Nephropathies; impotence; genetic disease; Status Epilepticus; spina bifida; Diabetic Cardiomyopathies; Brain Compression; Vitamin B 12 Deficiency; Neoplasm Invasiveness; pre-malignant neoplasm; Neuralgia; Breast Neoplasms; Hypertensive Nephropathy; West syndrome"
"X"	142706338	142718575	12238	"-"	9272	"ENSRNOG00000062783"	"302473"	"Slitrk4"	9.11220952085449	0.325935410586738	6.46918108350797	1.03589293275763e-05	0.00261923623771484	"SLIT and NTRK-like family, member 4 [Source:RGD Symbol;Acc:1588563]"	"Autistic Disorder; genetic disease; syndromic X-linked intellectual disability Lubs type"
"1"	181384357	181387705	3349	"+"	1450	"ENSRNOG00000019721"	"293491"	"Ypel3"	53.7327622142194	0.424651681830813	6.45165330125133	1.06813386196794e-05	0.00262446773025889	"yippee-like 3 [Source:RGD Symbol;Acc:1564579]"	"Experimental Liver Cirrhosis; Glycogen Storage Disease XII; Autism Spectrum Disorder; Autistic Disorder; episodic kinesigenic dyskinesia 1; 16p11.2 Deletion Syndrome; Schizophrenia; coronin-1A deficiency; genetic disease; chromosome 16p11.2 duplication syndrome; Spondylocostal Dysostosis 5; chromosome 16p11.2 deletion syndrome; Neurodevelopmental Disorders"
"6"	40062926	40080613	17688	"+"	3205	"ENSRNOG00000050197"	"286906"	"Pdia6"	36.2926824357818	0.414294260220436	6.40625598727224	1.15660837902666e-05	0.00280066852127208	"protein disulfide isomerase family A, member 6 [Source:RGD Symbol;Acc:628688]"	"genetic disease; Kidney mass; Kidney mass"
"6"	61329863	61702992	373130	"+"	8284	"ENSRNOG00000004067"	"497815"	"Nrcam"	98.9227978204773	0.404775553423882	6.38996082216532	1.19020503450554e-05	0.00284084938807407	"neuronal cell adhesion molecule [Source:RGD Symbol;Acc:3209]"	"substance-related disorder; genetic disease; Pleomorphic Xanthoastrocytoma; Autistic Disorder; NEURODEVELOPMENTAL DISORDER WITH NEUROMUSCULAR AND SKELETAL ABNORMALITIES; High Myopia; Colorectal Neoplasms; Breast Neoplasms; Autism Spectrum Disorder"
"12"	21641969	21669930	27962	"-"	2509	"ENSRNOG00000029165"	"116470"	"Stx1a"	22.0171041707705	0.761847597502424	6.37942054440685	1.21247815208329e-05	0.00285325140352219	"syntaxin 1A [Source:RGD Symbol;Acc:69430]"	"Creutzfeldt-Jakob disease; intestinal volvulus; Autistic Disorder; Volvulus Of Midgut; Hirschsprung's disease; genetic disease; Neurodevelopmental Disorders; Epilepsy; Williams-Beuren syndrome; Schizophrenia; Autism Spectrum Disorder; disease of mental health; Pleomorphic Xanthoastrocytoma"
"5"	146955607	146978601	22995	"-"	3296	"ENSRNOG00000000151"	"500564"	"Ldlrap1"	9.77252743784578	-0.980290127148459	-6.33826181916828	1.30370810982489e-05	0.00286944771579725	"low density lipoprotein receptor adaptor protein 1 [Source:RGD Symbol;Acc:1563417]"	"autosomal recessive hypercholesterolemia; rigid spine muscular dystrophy 1; genetic disease; Retinitis Pigmentosa 59; Hypercholesterolemia; Hyperlipoproteinemia Type II; familial hypercholesterolemia"
"3"	14309640	14424881	115242	"-"	5193	"ENSRNOG00000008258"	"192348"	"Fnbp1"	49.6059375591514	-0.735338258229337	-6.33760047889748	1.30523118506459e-05	0.00286944771579725	"formin binding protein 1 [Source:RGD Symbol;Acc:621350]"	"primary coenzyme Q10 deficiency 7; genetic disease"
"3"	47338501	47822195	483695	"-"	3978	"ENSRNOG00000007528"	"170739"	"Kcnh7"	12.3227228393398	0.624212661668969	6.35395012656647	1.26811671264695e-05	0.00286944771579725	"potassium voltage-gated channel subfamily H member 7 [Source:RGD Symbol;Acc:621112]"	"genetic disease; Autistic Disorder"
"6"	129899636	130001974	102339	"+"	7602	"ENSRNOG00000021904"	"314456"	"Tecpr2"	13.78165513894	0.343644836467083	6.33979241021186	1.30019025230457e-05	0.00286944771579725	"tectonin beta-propeller repeat containing 2 [Source:RGD Symbol;Acc:1307503]"	"Charcot-Marie-Tooth disease axonal type 2O; Intellectual Developmental Disorder, Autosomal Dominant, FRA12A Type; Spastic Paraparesis; neuroaxonal dystrophy; hereditary spastic paraplegia; genetic disease; hereditary spastic paraplegia 49; microcephaly"
"1"	213901999	214128555	226557	"-"	20580	"ENSRNOG00000025539"	"309243"	"Vps13a"	15.3365652094949	0.273319385149564	6.34423945254818	1.29002544963666e-05	0.00286944771579725	"vacuolar protein sorting 13 homolog A [Source:RGD Symbol;Acc:1311340]"	"Nervous System Malformations; genetic disease; choreatic disease; Neuroacanthocytosis; vascular dementia; Neu-Laxova syndrome 2; choreaacanthocytosis"
"16"	18144464	18157667	13204	"-"	2463	"ENSRNOG00000000054"	"306338"	"Abhd8"	51.6298108970456	0.43216323949851	6.32742319853586	1.32890533797751e-05	0.00288355199830237	"abhydrolase domain containing 8 [Source:RGD Symbol;Acc:1305693]"	"genetic disease"
"9"	60414182	60433084	18903	"+"	2351	"ENSRNOG00000010728"	"501146"	"Stradb"	12.2029539182613	0.36685087895616	6.31737742838834	1.35271358907379e-05	0.00288914718429614	"STE20 related adaptor beta [Source:RGD Symbol;Acc:1559449]"	"AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE V; Pulmonary Arterial Hypertension; Primary Pulmonary Hypertension, 1; autoimmune lymphoproliferative syndrome type 2B; Neurodevelopmental Disorders; Joubert Syndrome 14; genetic disease; Common Variable Immunodeficiency 1"
"5"	147123688	147138849	15162	"-"	1035	"ENSRNOG00000017279"	"298552"	"Tmem50a"	44.6685633672207	0.348460561447753	6.31182313782281	1.3660679169224e-05	0.00288914718429614	"transmembrane protein 50A [Source:RGD Symbol;Acc:1305638]"	"genetic disease"
"3"	2234750	2234902	153	"+"	153	"ENSRNOG00000069960"	NA	"5_8S_rRNA"	1655.98459700346	-1.43129019653373	-6.16252297294697	1.78174959494811e-05	0.00294747249825673	"5.8S ribosomal RNA [Source:RGD Symbol;Acc:41012016]"	""
"5"	61501963	61607591	105629	"+"	5436	"ENSRNOG00000060381"	"298069"	"Col15a1"	2.74868897599673	-0.92305467341387	-6.22025193071481	1.60722767854312e-05	0.00294747249825673	"collagen type XV alpha 1 chain [Source:RGD Symbol;Acc:1310820]"	"Intellectual Disability; congenital disorder of glycosylation type II; Nephronophthisis; hepatocellular carcinoma; thoracic aortic aneurysm; Prostatic Neoplasms; genetic disease; congenital disorder of glycosylation Ii; congenital myasthenic syndrome 14"
"17"	1681324	1829376	148053	"+"	3171	"ENSRNOG00000016889"	"24361"	"Fancc"	1.62522909115059	-0.72757602855256	-6.27076330889088	1.46915973143687e-05	0.00294747249825673	"FA complementation group C [Source:RGD Symbol;Acc:2593]"	"Insulin Resistance; Intellectual Disability; pancreatic cancer; toxic shock syndrome; ovarian cancer; Pancytopenia; acute myeloid leukemia; nevoid basal cell carcinoma syndrome; Hereditary Neoplastic Syndromes; colon carcinoma; aspirin-induced respiratory disease; genetic disease; IGSF1 deficiency syndrome; Female Infertility; hereditary breast ovarian cancer syndrome; breast cancer; Fanconi anemia complementation group A; Fanconi anemia complementation group C; Fanconi Anemia; hyperinsulinism; primary ovarian insufficiency; obesity; tongue squamous cell carcinoma"
"10"	79489909	79499573	9665	"-"	2248	"ENSRNOG00000065974"	"688146"	"Rsad1"	4.4705357153008	-0.686535583696073	-6.20343077579072	1.6561579603665e-05	0.00294747249825673	"radical S-adenosyl methionine domain containing 1 [Source:RGD Symbol;Acc:1592414]"	"genetic disease"
"18"	55095230	55118825	23596	"-"	20743	"ENSRNOG00000070011"	"NULL"	NA	0.714633004651156	-0.649436439536428	-6.17451514689046	1.74393476507027e-05	0.00294747249825673	"uncharacterized LOC120098113 [Source:RGD Symbol;Acc:41391092]"	""
"2"	160346758	160433135	86378	"+"	2916	"ENSRNOG00000010248"	"116459"	"Serpini1"	60.7544863706352	0.588057347563711	6.21284232148855	1.62859260814758e-05	0.00294747249825673	"serpin family I member 1 [Source:RGD Symbol;Acc:619896]"	"progressive myoclonus epilepsy; Familial Encephalopathy with Neuroserpin Inclusion Bodies; cerebral cavernous malformation 3; genetic disease; cerebral cavernous malformation; Nervous System Malformations"
"12"	41312367	41314741	2375	"+"	652	"ENSRNOG00000011222"	"58945"	"Dynll1"	261.126387073031	0.584810096407317	6.28926698480695	1.42173093237731e-05	0.00294747249825673	"dynein light chain LC8-type 1 [Source:RGD Symbol;Acc:619866]"	"impotence; middle cerebral artery infarction; Brain Ischemia; hypertension; congestive heart failure; cardiac arrest"
"1"	194943826	194948460	4635	"-"	3768	"ENSRNOG00000067971"	"541462"	"Sprn"	29.6950395957136	0.526857919738579	6.21693659297876	1.61675077052382e-05	0.00294747249825673	"shadow of prion protein [Source:RGD Symbol;Acc:1561845]"	"genetic disease; distal 10q deletion syndrome"
"2"	43883857	43983680	99824	"+"	3511	"ENSRNOG00000013555"	"361898"	"Ankrd55"	5.91575702771501	-0.521773863421165	-6.2341381847104	1.56797182925153e-05	0.00294747249825673	"ankyrin repeat domain 55 [Source:RGD Symbol;Acc:1307735]"	"genetic disease; Neurodevelopmental Disorders; Chloracne; rheumatoid arthritis"
"19"	10848755	10850158	1404	"-"	375	"ENSRNOG00000018958"	"117038"	"Mt3"	206.453806933306	0.502166955199897	6.19298146133083	1.68733385557092e-05	0.00294747249825673	"metallothionein 3 [Source:RGD Symbol;Acc:621252]"	"Borna Disease; Neoplasm Invasiveness; Hyperoxia; Retinal Degeneration; Median Neuropathy; transient cerebral ischemia; Facial Nerve Injuries; Bardet-Biedl Syndrome; obesity; amyotrophic lateral sclerosis; Alzheimer's Disease; psychotic disorder; Motor Neuron Disease; Breast Neoplasms; Endotoxemia; early infantile epileptic encephalopathy; developmental and epileptic encephalopathy; Brain Injuries; Neurobehavioral Manifestations; urinary bladder cancer; Reperfusion Injury; lung non-small cell carcinoma; middle cerebral artery infarction; Hypothyroidism; adult respiratory distress syndrome; genetic disease; Multiple System Atrophy; Cadmium Poisoning; Experimental Autoimmune Encephalomyelitis; visual epilepsy"
"20"	20666240	20691238	24999	"+"	4337	"ENSRNOG00000000638"	"499425"	"Zfp365"	51.4656531497744	0.496922280981089	6.25886311018063	1.50053256101295e-05	0.00294747249825673	"zinc finger protein 365 [Source:RGD Symbol;Acc:1565986]"	""
"5"	146079021	146118272	39252	"-"	10256	"ENSRNOG00000042411"	"81771"	"Rps6ka1"	3.11100404930572	-0.489089558916586	-6.25439144050361	1.51250138546006e-05	0.00294747249825673	"ribosomal protein S6 kinase A1 [Source:RGD Symbol;Acc:620675]"	"genetic disease; Sezary's disease; Retinitis Pigmentosa 59; fetal alcohol spectrum disorder"
"5"	55842426	55853967	11542	"+"	2998	"ENSRNOG00000007029"	"65028"	"Dnaja1"	66.8787029059918	0.471146943603734	6.17312145968705	1.74828614507921e-05	0.00294747249825673	"DnaJ heat shock protein family (Hsp40) member A1 [Source:RGD Symbol;Acc:620942]"	"galactosemia; mouth disease; Acromesomelic Dysplasia, Maroteaux Type; frontotemporal dementia and/or amyotrophic lateral sclerosis-6; primary ciliary dyskinesia; genetic disease"
"6"	7091567	7104287	12721	"+"	1386	"ENSRNOG00000067086"	"50663"	"Calm2"	417.556626623464	0.436312998205866	6.16333275448013	1.77916938965356e-05	0.00294747249825673	"calmodulin 2 [Source:RGD Symbol;Acc:2258]"	"sudden infant death syndrome; Lynch syndrome; cannabis abuse; Cocaine-Related Disorders; Long QT Syndrome; multiple intestinal atresia; Phencyclidine Abuse; major depressive disorder; genetic disease; Long QT Syndrome 1; long QT syndrome 15"
"16"	36641284	36973475	332192	"-"	3501	"ENSRNOG00000010731"	"306439"	"Gpm6a"	237.910192040913	0.394965260794601	6.25767061973619	1.50371467123417e-05	0.00294747249825673	"glycoprotein m6a [Source:RGD Symbol;Acc:631368]"	"genetic disease; hepatocellular carcinoma; Neurodevelopmental Disorders"
"4"	154022358	154044584	22227	"-"	2645	"ENSRNOG00000011905"	"297566"	"Atp6v1e1"	66.0215662696854	0.39308701669865	6.20777785197588	1.64336586487804e-05	0.00294747249825673	"ATPase H+ transporting V1 subunit E1 [Source:RGD Symbol;Acc:735157]"	"genetic disease; Polyarteritis Nodosa, Childhood-Onset; Neurodevelopmental Disorders; autosomal recessive cutis laxa type IIC; IMMUNODEFICIENCY 51"
"20"	13644640	13669907	25268	"-"	1529	"ENSRNOG00000001313"	"25740"	"Gnaz"	28.9552995027668	0.383520282861288	6.16541814218134	1.77254264795325e-05	0.00294747249825673	"G protein subunit alpha z [Source:RGD Symbol;Acc:2717]"	"DiGeorge Syndrome; hepatocellular carcinoma; genetic disease; Schizophrenia"
"3"	103983072	104049718	66647	"+"	7495	"ENSRNOG00000070996"	"296072"	"Spred1"	31.7422570285278	0.373741353369971	6.167021725566	1.76746444897032e-05	0.00294747249825673	"sprouty-related, EVH1 domain containing 1 [Source:RGD Symbol;Acc:1308735]"	"Costello Syndrome; Saldino-Noonan syndrome; Legius Syndrome; Neurofibromatosis 1; Noonan Syndrome; Neurofibromatosis-Noonan Syndrome; Cafe-au-Lait Spots; genetic disease; Bloom Syndrome; neurofibromatosis; asphyxiating thoracic dystrophy 3; colorectal cancer; Nervous System Malformations"
"9"	15455801	15464302	8502	"+"	5678	"ENSRNOG00000019961"	"316242"	"Tcte1"	29.191756536672	0.368608869838534	6.1734042278739	1.74740236936366e-05	0.00294747249825673	"transmembrane protein 151B [Source:RGD Symbol;Acc:1562074]"	"Polycystic Ovary Syndrome; genetic disease"
"4"	120543667	120565069	21403	"+"	2394	"ENSRNOG00000046345"	"25596"	"Rpn1"	82.0056396003807	0.357502300142558	6.18987948754544	1.69670608785817e-05	0.00294747249825673	"ribophorin I [Source:RGD Symbol;Acc:3594]"	"genetic disease; Alkaptonuria; Primary Lymphedema with Myelodysplasia; Immunodeficiency 21; hereditary breast ovarian cancer syndrome"
"8"	109268079	109274499	6421	"-"	4282	"ENSRNOG00000020185"	"301007"	"Wdr6"	63.0838762054862	-0.348584898000237	-6.23916300803784	1.55401453015788e-05	0.00294747249825673	"WD repeat domain 6 [Source:RGD Symbol;Acc:1307649]"	"Aicardi-Goutieres Syndrome 1; Progressive Microcephaly with Seizures and Cerebral and Cerebellar Atrophy; genetic disease; Dwarfism"
"7"	21110457	21124788	14332	"-"	3194	"ENSRNOG00000026963"	"362862"	"Hsp90b1"	114.303818091165	0.347452839754872	6.24239850527838	1.54509605816949e-05	0.00294747249825673	"heat shock protein 90 beta family member 1 [Source:RGD Symbol;Acc:1310482]"	"Prostatic Neoplasms; male infertility due to globozoospermia; Diabetic Cardiomyopathies; genetic disease; lung adenocarcinoma"
"11"	64717563	64774623	57061	"-"	5307	"ENSRNOG00000051711"	"288064"	"Kpna1"	27.2321311228569	0.327071223486044	6.1523148971381	1.8146123249762e-05	0.00297240614957866	"karyopherin subunit alpha 1 [Source:RGD Symbol;Acc:735064]"	"Primary Lymphedema with Myelodysplasia; genetic disease; Schizophrenia; familial hypocalciuric hypercalcemia; Alkaptonuria"
"9"	111160712	111220352	59641	"-"	3993	"ENSRNOG00000014837"	"316736"	"Emilin2"	1.55207561794812	-0.924608374610308	-6.09928909014096	1.9957851357563e-05	0.00311349329732246	"elastin microfibril interfacer 2 [Source:RGD Symbol;Acc:1305343]"	"genetic disease; Holoprosencephaly 4; Neurodevelopmental Disorders; hypertrophic cardiomyopathy; Intellectual Disability; Majeed Syndrome; chromosome 18p deletion syndrome; facioscapulohumeral muscular dystrophy 2"
"1"	33548814	33589174	40361	"+"	2653	"ENSRNOG00000034075"	"679949"	"Ube2ql1"	24.871211219184	0.615050821740196	6.09138785031025	2.02435482108066e-05	0.00311349329732246	"ubiquitin-conjugating enzyme E2Q family-like 1 [Source:RGD Symbol;Acc:1598121]"	"genetic disease"
"10"	59255278	59472170	216893	"-"	10678	"ENSRNOG00000002652"	"303298"	"Rap1gap2"	18.2926946832444	0.516047095092006	6.08444202097349	2.04982201762911e-05	0.00311349329732246	"RAP1 GTPase activating protein 2 [Source:RGD Symbol;Acc:1304590]"	"chromosome 15q11.2 deletion syndrome; genetic disease"
"1"	78828080	78859341	31262	"+"	3368	"ENSRNOG00000030127"	"192360"	"Eml2"	39.2978998345892	-0.426397463096655	-6.08510819568879	2.04736504177771e-05	0.00311349329732246	"EMAP like 2 [Source:RGD Symbol;Acc:621066]"	"genetic disease"
"19"	24659651	24693217	33567	"+"	2990	"ENSRNOG00000003853"	"364981"	"Scoc"	54.8631152710847	0.36782046904385	6.08807531710454	2.03645897808314e-05	0.00311349329732246	"short coiled-coil protein [Source:RGD Symbol;Acc:1311860]"	"genetic disease"
"14"	80832187	80843385	11199	"+"	2474	"ENSRNOG00000014785"	"64351"	"Ykt6"	23.1014188538528	0.365673193574663	6.10902394491721	1.96116234749166e-05	0.00311349329732246	"YKT6 v-SNARE homolog [Source:RGD Symbol;Acc:70897]"	"genetic disease; Pleomorphic Xanthoastrocytoma"
"2"	93204692	93252011	47320	"-"	2000	"ENSRNOG00000011705"	"84510"	"Stmn2"	78.1146956961033	0.339322305628608	6.10347243844435	1.980829286553e-05	0.00311349329732246	"stathmin 2 [Source:RGD Symbol;Acc:68947]"	"motor peripheral neuropathy; genetic disease; amyotrophic lateral sclerosis; Neuropathy"
"3"	109753273	109775306	22034	"-"	5408	"ENSRNOG00000000170"	"64469"	"Slc30a4"	17.5969157476905	0.314572683370559	6.09870866141312	1.99786950246065e-05	0.00311349329732246	"solute carrier family 30 member 4 [Source:RGD Symbol;Acc:619750]"	"Bloom Syndrome; Alzheimer's Disease; respiratory allergy; colorectal cancer; prostate carcinoma in situ; Prostatic Neoplasms; Reperfusion Injury; genetic disease; AGAT deficiency"
"15"	908691	1007927	99237	"+"	3543	"ENSRNOG00000069647"	"NULL"	NA	100.321689612013	0.416079053910371	6.07058912250607	2.10161662006993e-05	0.00316340635028183	NA	""
