"","seqnames","start","end","width","strand","Length","ensemblID","Symbol","EntrezID","meanExprs","logFC","AveExpr","t","P.Value","adj.P.Val","B","associated_phenotypes","gene_description"
"ENSRNOG00000009175","4",146591510,146596288,4779,"+",1248,"ENSRNOG00000009175","Jagn1","502872",14.5328540495998,-0.455940384457788,4.55459328907895,-6.44053551206541,1.50688070401634e-05,0.00439432724218366,3.34570079927718,"CANDIDIASIS, FAMILIAL, 9; Neutropenia; Severe Congenital Neutropenia; Neurodevelopmental Disorders; atrioventricular septal defect 2; severe congenital neutropenia 6; Long QT Syndrome","jagunal homolog 1 [Source:RGD Symbol;Acc:1565488]"
"ENSRNOG00000008673","12",34172780,34186651,13872,"-",1962,"ENSRNOG00000008673","Arpc3","288669",27.1701849571236,-0.432793455899216,6.30211062197978,-6.34691958326055,1.76214942079426e-05,0.00439432724218366,3.22186303980432,"Diabetes Mellitus; Parkinson's disease","actin related protein 2/3 complex, subunit 3 [Source:RGD Symbol;Acc:1311985]"
"ENSRNOG00000012620","10",13704998,13715669,10672,"-",2853,"ENSRNOG00000012620","Syngr3","302975",39.9167371230398,-0.425235338198405,7.00251687254681,-6.42572653434599,1.54452548676088e-05,0.00439432724218366,3.34551605212438,"Fanconi Anemia; Tuberous Sclerosis 2; Epilepsy; idiopathic generalized epilepsy; Familial Mediterranean Fever","synaptogyrin 3 [Source:RGD Symbol;Acc:1311801]"
"ENSRNOG00000030127","1",78828080,78859341,31262,"+",3368,"ENSRNOG00000030127","Eml2","192360",39.2978998345892,0.40968752189922,6.60121019275844,6.3823586238558,1.66055318152008e-05,0.00439432724218366,3.27653070699825,"","EMAP like 2 [Source:RGD Symbol;Acc:621066]"
"ENSRNOG00000003524","10",79572317,79602533,30217,"+",3187,"ENSRNOG00000003524","Lrrc59","287633",24.5055330035034,-0.372673450528463,6.36293168882903,-6.50547630878171,1.35282123341121e-05,0.00439432724218366,3.47627575258421,"hepatocellular carcinoma; Lymphatic Metastasis; Ovarian Neoplasms; lung non-small cell carcinoma; glioblastoma","leucine rich repeat containing 59 [Source:RGD Symbol;Acc:1305092]"
"ENSRNOG00000008424","8",64083380,64121900,38521,"+",4311,"ENSRNOG00000008424","Aagab","171435",12.197795940556,-0.333179390514672,6.09454778806722,-6.43568257173615,1.51910977075881e-05,0.00439432724218366,3.36562064294773,"thoracic aortic aneurysm; colorectal cancer; Bloom Syndrome; palmoplantar keratosis","alpha- and gamma-adaptin binding protein [Source:RGD Symbol;Acc:621601]"
"ENSRNOG00000062783","X",142706338,142718575,12238,"-",9272,"ENSRNOG00000062783","Slitrk4","302473",9.11220952085449,-0.315885537593207,6.85553912148703,-6.50827105064804,1.34657439399907e-05,0.00439432724218366,3.47876482981988,"Autistic Disorder; syndromic X-linked intellectual disability Lubs type","SLIT and NTRK-like family, member 4 [Source:NCBI gene (formerly Entrezgene);Acc:302473]"
"ENSRNOG00000000151","5",146955607,146978601,22995,"-",3296,"ENSRNOG00000000151","Ldlrap1","500564",9.77252743784578,0.942330616262677,3.95721390427791,6.32044137159715,1.84230172374864e-05,0.00439731102862747,3.12754131224422,"Hyperlipoproteinemia Type II; autosomal recessive hypercholesterolemia; familial hypercholesterolemia; Hypercholesterolemia; rigid spine muscular dystrophy 1","low density lipoprotein receptor adaptor protein 1 [Source:RGD Symbol;Acc:1563417]"
"ENSRNOG00000009117","6",122545061,122563644,18584,"+",3108,"ENSRNOG00000009117","Otub2","314405",3.1266981487868,-0.641455913924881,3.59024079310179,-6.32339572398441,1.83317207357243e-05,0.00439731102862747,3.01493482309985,"DICER1 syndrome; Experimental Liver Cirrhosis","OTU deubiquitinase, ubiquitin aldehyde binding 2 [Source:RGD Symbol;Acc:1306688]"
"ENSRNOG00000002026","11",30853526,30858441,4916,"-",3507,"ENSRNOG00000002026","Dnajc28","360699",6.14721224689546,-0.538160006825958,4.5846623074598,-6.33562013647796,1.79589715911797e-05,0.00439731102862747,3.18462045835055,"inflammatory bowel disease 25; IMMUNODEFICIENCY 28; Parkinson's disease 20; amyotrophic lateral sclerosis type 1; ZTTK SYNDROME","DnaJ heat shock protein family (Hsp40) member C28 [Source:RGD Symbol;Acc:1359589]"
"ENSRNOG00000018958","19",10848755,10850158,1404,"-",375,"ENSRNOG00000018958","Mt3","117038",206.453806933306,-0.513493320296187,6.82721384879924,-6.28915791384313,1.94195336100047e-05,0.00441808136406648,3.12476621332561,"Breast Neoplasms; Borna Disease; Cadmium Poisoning; Brain Injuries; Retinal Degeneration; adult respiratory distress syndrome; Neoplasm Invasiveness; Reperfusion Injury; Endotoxemia; Facial Nerve Injuries; psychotic disorder; amyotrophic lateral sclerosis; Median Neuropathy; visual epilepsy; lung non-small cell carcinoma; transient cerebral ischemia; Neurobehavioral Manifestations; Motor Neuron Disease; middle cerebral artery infarction; Hypothyroidism; urinary bladder cancer; Multiple System Atrophy; Hyperoxia; obesity; Alzheimer's Disease; Experimental Autoimmune Encephalomyelitis","metallothionein 3 [Source:RGD Symbol;Acc:621252]"
"ENSRNOG00000003858","X",10183068,10210918,27851,"-",2046,"ENSRNOG00000003858","Atp6ap2","302526",108.330002500421,-0.429608693834076,8.27422553636013,-6.2990246104597,1.90992714117092e-05,0.00441808136406648,3.13363234607297,"Fibrosis; hypertension; Neurodevelopmental Disorders; X-linked parkinsonism-spasticity syndrome; Craniofacial Abnormalities; syndromic X-linked intellectual disability Hedera type; Autistic Disorder; Congenital Disorder of Glycosylation Type IIr; ornithine carbamoyltransferase deficiency; syndromic X-linked intellectual disability Lubs type","ATPase, H+ transporting, lysosomal accessory protein 2 [Source:MGI Symbol;Acc:MGI:1917745]"
"ENSRNOG00000011905","4",154022358,154044584,22227,"-",2645,"ENSRNOG00000011905","Atp6v1e1","297566",66.0215662696854,-0.401640818089947,7.92413614916602,-6.28464914717374,1.95677532284486e-05,0.00441808136406648,3.11169393714143,"autosomal recessive cutis laxa type IIC; Neurodevelopmental Disorders; Polyarteritis Nodosa, Childhood-Onset","ATPase H+ transporting V1 subunit E1 [Source:RGD Symbol;Acc:735157]"
"ENSRNOG00000017279","5",147123688,147138849,15162,"-",1035,"ENSRNOG00000017279","Tmem50a","298552",44.6685633672207,-0.354745313279825,5.95408701118712,-6.30313500118222,1.89674914092549e-05,0.00441808136406648,3.15289254068508,"","transmembrane protein 50A [Source:RGD Symbol;Acc:1305638]"
"ENSRNOG00000067971","1",194943826,194948460,4635,"-",3768,"ENSRNOG00000067971","Sprn","541462",29.6950395957136,-0.509669291718949,6.91574205535863,-6.26289165741361,2.02998601818713e-05,0.00446276399893034,3.08130958598828,"distal 10q deletion syndrome","shadow of prion protein [Source:RGD Symbol;Acc:1561845]"
"ENSRNOG00000014876","9",111083745,111158193,74449,"+",6266,"ENSRNOG00000014876","Lpin2","316737",19.5495041789249,-0.363953802546191,7.15446768524757,-6.26729432532631,2.01494325089087e-05,0.00446276399893034,3.08682338107785,"hypertrophic cardiomyopathy; Holoprosencephaly 4; facioscapulohumeral muscular dystrophy 2; chromosome 18p deletion syndrome; Neurodevelopmental Disorders; Majeed Syndrome; psoriasis; Intellectual Disability","lipin 2 [Source:RGD Symbol;Acc:1304588]"
"ENSRNOG00000004093","10",65170560,65262804,92245,"+",7371,"ENSRNOG00000004093","Rnf135","303350",12.3345230102079,-0.281362923424243,6.58762581680275,-6.23974945959712,2.11101622375848e-05,0.00458063104760476,3.04493675947732,"Autism Spectrum Disorder; Growth Disorders; Developmental Disabilities; Cerebral Palsy; Motor Neuron Disease; chromosome 17q11.2 deletion syndrome","ras homolog family member T1 [Source:RGD Symbol;Acc:1307023]"
"ENSRNOG00000005369","3",39945351,40109124,163774,"+",3620,"ENSRNOG00000005369","Kcnj3","50599",22.1296928824918,-0.522262485497084,6.41150799643193,-6.22252856500534,2.17350995403017e-05,0.00462640459196909,3.01857288740065,"Autism Spectrum Disorder","potassium inwardly-rectifying channel, subfamily J, member 3 [Source:RGD Symbol;Acc:2958]"
"ENSRNOG00000042411","5",146079021,146118272,39252,"-",10256,"ENSRNOG00000042411","Rps6ka1","81771",3.11100404930572,0.473931434365431,4.47186512357591,6.20341686212182,2.24514143796197e-05,0.00462640459196909,2.98101184843439,"Sezary's disease; fetal alcohol spectrum disorder","ribosomal protein S6 kinase A1 [Source:RGD Symbol;Acc:620675]"
"ENSRNOG00000000054","16",18144464,18157667,13204,"-",2463,"ENSRNOG00000000054","Abhd8","306338",51.6298108970456,-0.437522000943513,7.20679813616319,-6.19678824732988,2.27056007027451e-05,0.00462640459196909,2.97068363479271,"","abhydrolase domain containing 8 [Source:RGD Symbol;Acc:1305693]"
"ENSRNOG00000020660","1",202786627,202817587,30961,"+",2845,"ENSRNOG00000020660","Cfl1","29271",132.576802676011,-0.344355773015837,8.93718670657722,-6.20567588057579,2.23654710241657e-05,0.00462640459196909,2.9763580281375,"Status Epilepticus; Nephrotic Syndrome; gallbladder carcinoma; Bardet-Biedl Syndrome; Cocaine-Related Disorders; Myocardial Infarction; Neuralgia; Intellectual Disability; familial temporal lobe epilepsy 8; glycogen storage disease V; Neoplasm Invasiveness; Vitamin B 12 Deficiency; esophagus squamous cell carcinoma; spina bifida; Optic Nerve Injuries; Ureteral Obstruction; Brain Compression; Neoplasm Metastasis; pre-malignant neoplasm; West syndrome; Diabetic Cardiomyopathies; Breast Neoplasms; Diabetic Nephropathies; Muscular Atrophy; Hyperalgesia; impotence; Hypertensive Nephropathy","cofilin 1 [Source:RGD Symbol;Acc:69285]"
"ENSRNOG00000054782","15",3760030,3804981,44952,"+",3111,"ENSRNOG00000054782","Ppp3cb","24675",103.401368763274,-0.284227955098451,8.74756425237648,-6.21417490661431,2.20452057400311e-05,0.00462640459196909,2.9913095813066,"Left Ventricular Hypertrophy; Schizophrenia; focal segmental glomerulosclerosis; Aortic Valve Stenosis; Reperfusion Injury; Right Ventricular Hypertrophy; Wilson disease; cardiac hypertrophy","protein phosphatase 3 catalytic subunit beta [Source:RGD Symbol;Acc:3383]"
"ENSRNOG00000067086","6",7091567,7104287,12721,"+",1386,"ENSRNOG00000067086","Calm2","50663",417.556626623464,-0.444479135354177,9.81075843738651,-6.18123800935777,2.33138114505394e-05,0.00466353517471991,2.93158964536094,"Long QT Syndrome; sudden infant death syndrome; cannabis abuse; long QT syndrome 15; genetic disease; Cocaine-Related Disorders; major depressive disorder; Phencyclidine Abuse; Long QT Syndrome 1","calmodulin 2 [Source:RGD Symbol;Acc:2258]"
"ENSRNOG00000019721","1",181384357,181387705,3349,"+",1450,"ENSRNOG00000019721","Ypel3","293491",53.7327622142194,-0.425664116694839,6.21617970948655,-6.17791279401076,2.34460710244477e-05,0.00466353517471991,2.94691719451465,"episodic kinesigenic dyskinesia 1; Experimental Liver Cirrhosis; Glycogen Storage Disease XII; Spondylocostal Dysostosis 5; Autism Spectrum Disorder; coronin-1A deficiency; Autistic Disorder; atrial heart septal defect; Schizophrenia; chromosome 16p11.2 deletion syndrome; Neurodevelopmental Disorders; 16p11.2 Deletion Syndrome","yippee-like 3 [Source:RGD Symbol;Acc:1564579]"
"ENSRNOG00000009862","3",11520729,11558239,37511,"+",3638,"ENSRNOG00000009862","Olfm1","93667",125.512491738102,-0.655026725587725,8.9085174500835,-6.16318043835375,2.40415745290365e-05,0.00467077473524583,2.90619020396417,"Ehlers-Danlos syndrome classic type 1; Prostatic Neoplasms","olfactomedin 1 [Source:RGD Symbol;Acc:620320]"
"ENSRNOG00000002196","14",34873820,34889265,15446,"+",3045,"ENSRNOG00000002196","Ociad2","100361733",13.2942264706187,-0.509665475972146,5.7288669795625,-6.16597072507367,2.39275822815852e-05,0.00467077473524583,2.93134714649909,"","OCIA domain containing 2 [Source:RGD Symbol;Acc:2319541]"
"ENSRNOG00000025539","1",213901999,214128555,226557,"-",20580,"ENSRNOG00000025539","Vps13a","309243",15.3365652094949,-0.267307887748496,8.22514727972164,-6.13708618563555,2.51355600302646e-05,0.00482718318374323,2.86583137947998,"Nervous System Malformations; Neu-Laxova syndrome 2; vascular dementia; choreatic disease; Neuroacanthocytosis; choreaacanthocytosis","vacuolar protein sorting 13 homolog A [Source:RGD Symbol;Acc:1311340]"
"ENSRNOG00000050197","6",40062926,40080613,17688,"+",3205,"ENSRNOG00000050197","Pdia6","286906",36.2926824357818,-0.410385076325944,7.24096393230594,-6.10319245748225,2.6634943583277e-05,0.00500355362205552,2.81508220744249,"","protein disulfide isomerase family A, member 6 [Source:RGD Symbol;Acc:628688]"
"ENSRNOG00000021904","6",129899636,130001974,102339,"+",7602,"ENSRNOG00000021904","Tecpr2","314456",13.78165513894,-0.337238400123867,7.1153044548572,-6.10279926581086,2.66528772063048e-05,0.00500355362205552,2.81514899937207,"Herpes Simplex Encephalitis 3; hereditary spastic paraplegia 49; neuroaxonal dystrophy; Charcot-Marie-Tooth disease axonal type 2O; hereditary spastic paraplegia; microcephaly; Spastic Paraparesis; Intellectual Developmental Disorder, Autosomal Dominant, FRA12A Type","tectonin beta-propeller repeat containing 2 [Source:RGD Symbol;Acc:1307503]"
"ENSRNOG00000007528","3",47338501,47822195,483695,"-",3978,"ENSRNOG00000007528","Kcnh7","170739",12.3227228393398,-0.618904296766852,5.43235119186097,-6.09238121209832,2.71326842709942e-05,0.00503703209777524,2.81290643716312,"Autistic Disorder","potassium voltage-gated channel subfamily H member 7 [Source:RGD Symbol;Acc:621112]"
"ENSRNOG00000057221","8",40630455,40652868,22414,"+",3890,"ENSRNOG00000057221","Scn3b","245956",65.9628914860991,-0.480615330243344,8.43037360797252,-6.08476388311825,2.7489222560282e-05,0.00504714209381529,2.77742960418623,"Infant Death; cardiomyopathy; Cardiac Arrhythmias; Schizophrenia; Holoprosencephaly 11; Chromosome 11, Partial Trisomy 11q; Dwarfism; Brugada Syndrome 7; Brugada Syndrome","sodium voltage-gated channel beta subunit 3 [Source:RGD Symbol;Acc:621657]"
"ENSRNOG00000023601","5",125056848,125200446,143599,"-",4289,"ENSRNOG00000023601","Elavl4","432358",31.52886939643,-0.532768471744116,6.60481446586655,-6.07006287327646,2.81912624899523e-05,0.00507443249270281,2.76488300254101,"Status Epilepticus; Hypothyroidism; Sciatic Neuropathy; High Myopia; learning disability","ELAV like RNA binding protein 4 [Source:RGD Symbol;Acc:1560027]"
"ENSRNOG00000016530","2",28441269,28449388,8120,"-",2189,"ENSRNOG00000016530","Nsa2","171456",14.6323363025284,-0.35458489989076,5.29921887319029,-6.06894754601671,2.82452850024755e-05,0.00507443249270281,2.77479924442671,"Neurodevelopmental Disorders; primary biliary cholangitis","NSA2 ribosome biogenesis factor [Source:RGD Symbol;Acc:621335]"
"ENSRNOG00000008697","7",86094000,86101019,7020,"+",1448,"ENSRNOG00000008697","Ccn3","81526",38.5179695090774,-1.56566598218459,6.44908398604025,-6.05277351252625,2.90409978368798e-05,0.00510754728272198,2.74551894351732,"stomach cancer; hereditary multiple exostoses; Pre-Eclampsia; Long QT Syndrome; trichorhinophalangeal syndrome type I; trichorhinophalangeal syndrome type III","cellular communication network factor 3 [Source:RGD Symbol;Acc:621553]"
"ENSRNOG00000008258","3",14309640,14424881,115242,"-",5193,"ENSRNOG00000008258","Fnbp1","192348",49.6059375591514,0.733119325278921,6.53682203745078,6.05280677986648,2.90393373121838e-05,0.00510754728272198,2.7348781412108,"","formin binding protein 1 [Source:RGD Symbol;Acc:621350]"
"ENSRNOG00000013555","2",43883857,43983680,99824,"+",3511,"ENSRNOG00000013555","Ankrd55","361898",5.91575702771501,0.526703236412391,3.55036548238569,6.04437451196285,2.94634277004165e-05,0.00512786406269332,2.64290904168491,"rheumatoid arthritis; Chloracne; Neurodevelopmental Disorders","ankyrin repeat domain 55 [Source:RGD Symbol;Acc:1307735]"
"ENSRNOG00000000638","20",20666240,20691238,24999,"+",4337,"ENSRNOG00000000638","Zfp365","499425",51.4656531497744,-0.499256520942023,8.39082389877053,-6.026821407536,3.03671693342773e-05,0.00523066665192892,2.68055773213012,"","zinc finger protein 365 [Source:RGD Symbol;Acc:1565986]"
"ENSRNOG00000010728","9",60414182,60433084,18903,"+",2351,"ENSRNOG00000010728","Stradb","501146",12.2029539182613,-0.363735231278921,4.88244914144895,-6.01473153730489,3.10064713873906e-05,0.00528628697898493,2.6852621210719,"autoimmune lymphoproliferative syndrome type 2B; Neurodevelopmental Disorders; AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE V; Joubert Syndrome 14; Pulmonary Arterial Hypertension","STE20 related adaptor beta [Source:RGD Symbol;Acc:1559449]"
"ENSRNOG00000060381","5",61501963,61607591,105629,"+",5436,"ENSRNOG00000060381","Col15a1","298069",2.74868897599673,0.929066741627831,1.42415728865689,5.99615315114807,3.20164758132681e-05,0.00529634928602062,1.69777511231009,"Nephronophthisis; Prostatic Neoplasms; Intellectual Disability; hepatocellular carcinoma","collagen type XV alpha 1 chain [Source:RGD Symbol;Acc:1310820]"
"ENSRNOG00000011222","12",41312367,41314741,2375,"+",652,"ENSRNOG00000011222","Dynll1","58945",261.126387073031,-0.581753792180356,8.05590071747235,-6.00062805875454,3.17700926964567e-05,0.00529634928602062,2.63860673099581,"middle cerebral artery infarction; cardiac arrest; Brain Ischemia; impotence; hypertension; congestive heart failure","dynein light chain LC8-type 1 [Source:RGD Symbol;Acc:619866]"
"ENSRNOG00000010731","16",36641284,36973475,332192,"-",3501,"ENSRNOG00000010731","Gpm6a","306439",237.910192040913,-0.389191015110888,10.3446344996864,-5.99615729250346,3.20162468729824e-05,0.00529634928602062,2.61762654546778,"hepatocellular carcinoma; Neurodevelopmental Disorders","glycoprotein m6a [Source:RGD Symbol;Acc:631368]"
"ENSRNOG00000014785","14",80832187,80843385,11199,"+",2474,"ENSRNOG00000014785","Ykt6","64351",23.1014188538528,-0.370662795187272,6.17710788518706,-5.9896150326189,3.2380057892326e-05,0.00530398046338219,2.63492894865445,"Pleomorphic Xanthoastrocytoma","YKT6 v-SNARE homolog [Source:RGD Symbol;Acc:70897]"
"ENSRNOG00000069960","3",2234750,2234902,153,"+",153,"ENSRNOG00000069960","5_8S_rRNA",NA,1655.98459700346,1.40342046811852,4.59615830135942,5.97981912532833,3.29329114878164e-05,0.00531248632023615,2.62460989312692,"","5.8S ribosomal RNA [Source:RGD Symbol;Acc:41012016]"
"ENSRNOG00000000170","3",109753273,109775306,22034,"-",5408,"ENSRNOG00000000170","Slc30a4","64469",17.5969157476905,-0.318969822017402,6.99576849761033,-5.97745331487304,3.30679062308212e-05,0.00531248632023615,2.60618011227515,"Alzheimer's Disease; prostate carcinoma in situ; Prostatic Neoplasms; respiratory allergy; Reperfusion Injury; AGAT deficiency; Bloom Syndrome; colorectal cancer","solute carrier family 30 member 4 [Source:RGD Symbol;Acc:619750]"
